NAME1 RA1 DEC1 Z1 RMS1 R1 G1 M1 Cf1 Cl1 Aib1 Aog1 NAME2 RA2 DEC2 Z2 RMS2 R2 G2 M2 Cf2 Cl2 Aib2 Aog2
J103618.51+115854.6 159.077140 11.981826 0.088287 0.024520 15.000000 0.477101 -1.792730 0.303143 2.196663 0.314671 0.147630 J005331.07+140722.9 13.379474 14.123020 0.084425 0.024053 11.000000 0.594316 -2.013019 0.391940 3.010300 0.192222 0.094574
J103618.51+115854.6 159.077140 11.981826 0.088287 0.024520 15.000000 0.477101 -1.792730 0.303143 2.196663 0.314671 0.147630 J082335.86+354501.9 125.899400 35.750520 0.082071 0.013702 15.000000 0.563433 -2.125113 0.457717 2.559417 0.248569 0.164619
J103618.51+115854.6 159.077140 11.981826 0.088287 0.024520 15.000000 0.477101 -1.792730 0.303143 2.196663 0.314671 0.147630 J104251.46+014410.8 160.714410 1.736336 0.085247 0.019596 11.000000 0.604816 -2.068793 0.416790 2.385606 0.123847 0.060005
J101638.20+132937.4 154.159180 13.493724 0.088292 0.021450 8.000000 0.628755 -2.264075 0.368562 2.385606 0.145007 0.075232 J124136.82+033923.5 190.403430 3.656529 0.082452 0.027128 11.000000 0.450732 -1.798867 0.254698 2.385606 0.234356 0.114460
J101638.20+132937.4 154.159180 13.493724 0.088292 0.021450 8.000000 0.628755 -2.264075 0.368562 2.385606 0.145007 0.075232 J085608.07+303844.2 134.033610 30.645607 0.085135 0.015417 9.000000 0.651470 -2.299823 0.475110 2.720340 0.139735 0.080914
J101638.20+132937.4 154.159180 13.493724 0.088292 0.021450 8.000000 0.628755 -2.264075 0.368562 2.385606 0.145007 0.075232 J110642.88+444450.4 166.678680 44.747334 0.085435 0.015503 11.000000 0.565051 -1.842200 0.283816 2.385606 0.158447 0.077727
J101638.20+132937.4 154.159180 13.493724 0.088292 0.021450 8.000000 0.628755 -2.264075 0.368562 2.385606 0.145007 0.075232 J121754.49+004136.0 184.477030 0.693323 0.078524 0.019471 8.000000 0.661915 -2.086173 0.517800 2.385606 0.206866 0.173709
J101638.20+132937.4 154.159180 13.493724 0.088292 0.021450 8.000000 0.628755 -2.264075 0.368562 2.385606 0.145007 0.075232 J151244.16+042848.3 228.184000 4.480091 0.079672 0.022446 8.000000 0.596416 -2.096894 0.293433 2.385606 0.166564 0.086995
J104913.80+044040.0 162.307490 4.677773 0.088375 0.018771 9.000000 0.673944 -2.140970 0.467209 2.720340 0.100094 0.066293 J004443.79-103520.5 11.182451 -10.589033 0.083248 0.020041 13.000000 0.578463 -2.134021 0.427419 2.614394 0.156797 0.074026
J104913.80+044040.0 162.307490 4.677773 0.088375 0.018771 9.000000 0.673944 -2.140970 0.467209 2.720340 0.100094 0.066293 J214413.55+005751.5 326.056460 0.964297 0.079301 0.009136 13.000000 0.664607 -2.173211 0.456991 3.494850 0.116492 0.074885
J104913.80+044040.0 162.307490 4.677773 0.088375 0.018771 9.000000 0.673944 -2.140970 0.467209 2.720340 0.100094 0.066293 J130056.71-000438.1 195.236280 -0.077239 0.086687 0.021651 10.000000 0.653342 -2.017584 0.421928 3.010300 0.170764 0.125001
J104913.80+044040.0 162.307490 4.677773 0.088375 0.018771 9.000000 0.673944 -2.140970 0.467209 2.720340 0.100094 0.066293 J103139.88+434448.0 157.916170 43.746680 0.082117 0.022046 13.000000 0.596178 -2.091867 0.439866 2.614394 0.175042 0.083599
J104913.80+044040.0 162.307490 4.677773 0.088375 0.018771 9.000000 0.673944 -2.140970 0.467209 2.720340 0.100094 0.066293 J143500.05+360115.1 218.750210 36.020861 0.079622 0.015202 15.000000 0.603868 -2.112061 0.365505 2.821357 0.181927 0.095678
J040348.27-054535.2 60.951130 -5.759777 0.088500 0.028092 9.000000 0.603023 -2.078133 0.356839 2.720340 0.245963 0.148551 J144603.99-013203.4 221.516620 -1.534290 0.084035 0.023033 6.000000 0.669378 -1.919807 0.377897 1.989700 0.156669 0.135212
J040348.27-054535.2 60.951130 -5.759777 0.088500 0.028092 9.000000 0.603023 -2.078133 0.356839 2.720340 0.245963 0.148551 J111808.66+415425.4 169.536080 41.907060 0.083154 0.024380 10.000000 0.593868 -2.157660 0.417906 3.010300 0.155898 0.071528
J040348.27-054535.2 60.951130 -5.759777 0.088500 0.028092 9.000000 0.603023 -2.078133 0.356839 2.720340 0.245963 0.148551 J152211.95+331354.5 230.549810 33.231795 0.081192 0.018770 6.000000 0.713569 -2.158014 0.575120 3.494850 0.097901 0.088179
J040348.27-054535.2 60.951130 -5.759777 0.088500 0.028092 9.000000 0.603023 -2.078133 0.356839 2.720340 0.245963 0.148551 J150356.18+462729.9 225.984100 46.458316 0.079106 0.024308 13.000000 0.562402 -2.149342 0.342386 3.266063 0.229948 0.093753
J040348.27-054535.2 60.951130 -5.759777 0.088500 0.028092 9.000000 0.603023 -2.078133 0.356839 2.720340 0.245963 0.148551 J081230.59+250240.3 123.127460 25.044530 0.078741 0.022793 10.000000 0.621270 -2.302711 0.411398 3.010300 0.116916 0.060183
J124859.92-010935.5 192.249680 -1.159850 0.088702 0.016079 23.000000 0.636012 -2.426194 0.534392 3.266063 0.178190 0.129953 J081917.12+345939.5 124.821340 34.994301 0.085635 0.017619 20.000000 0.633402 -2.112340 0.482041 3.010300 0.104041 0.079798
J124859.92-010935.5 192.249680 -1.159850 0.088702 0.016079 23.000000 0.636012 -2.426194 0.534392 3.266063 0.178190 0.129953 J094410.75+393829.9 146.044800 39.641637 0.079041 0.026858 27.000000 0.554818 -2.131905 0.356592 3.010300 0.190952 0.107813
J124859.92-010935.5 192.249680 -1.159850 0.088702 0.016079 23.000000 0.636012 -2.426194 0.534392 3.266063 0.178190 0.129953 J170208.88+641221.0 255.537010 64.205825 0.084344 0.015432 20.000000 0.663760 -2.167086 0.469627 2.870156 0.098167 0.064661
J124859.92-010935.5 192.249680 -1.159850 0.088702 0.016079 23.000000 0.636012 -2.426194 0.534392 3.266063 0.178190 0.129953 J084810.57+395121.1 132.044040 39.855869 0.087248 0.018435 22.000000 0.608027 -2.218537 0.386385 3.141945 0.184300 0.104502
J124859.92-010935.5 192.249680 -1.159850 0.088702 0.016079 23.000000 0.636012 -2.426194 0.534392 3.266063 0.178190 0.129953 J114027.13+072523.5 175.113030 7.423186 0.087510 0.030895 28.000000 0.466803 -1.860692 0.313658 2.821357 0.294309 0.145610
J002155.11-104315.7 5.479623 -10.721024 0.088874 0.018953 13.000000 0.523211 -1.782619 0.250764 2.196663 0.135905 0.101194 J124418.94+470129.4 191.078920 47.024825 0.088062 0.015384 10.000000 0.700871 -1.883074 0.451522 2.129844 0.098171 0.079648
J002155.11-104315.7 5.479623 -10.721024 0.088874 0.018953 13.000000 0.523211 -1.782619 0.250764 2.196663 0.135905 0.101194 J094537.22+405236.2 146.405080 40.876723 0.081792 0.026232 10.000000 0.663714 -2.115980 0.385144 3.010300 0.098417 0.060938
J002155.11-104315.7 5.479623 -10.721024 0.088874 0.018953 13.000000 0.523211 -1.782619 0.250764 2.196663 0.135905 0.101194 J132103.46-033654.7 200.264420 -3.615191 0.086518 0.019441 11.000000 0.661184 -2.229884 0.476781 3.266063 0.164717 0.127229
J002155.11-104315.7 5.479623 -10.721024 0.088874 0.018953 13.000000 0.523211 -1.782619 0.250764 2.196663 0.135905 0.101194 J223532.99+142627.3 338.887460 14.440904 0.083156 0.017064 18.000000 0.556034 -2.013152 0.383612 2.720340 0.241096 0.145282
J002155.11-104315.7 5.479623 -10.721024 0.088874 0.018953 13.000000 0.523211 -1.782619 0.250764 2.196663 0.135905 0.101194 J033213.21+001546.6 53.055043 0.262958 0.086408 0.006363 10.000000 0.621242 -1.941899 0.494960 3.010300 0.165101 0.165101
J233424.10-005324.7 353.600410 -0.890204 0.089000 0.007256 19.000000 0.671204 -2.397964 0.561476 3.494850 0.085595 0.063390 J115142.02+424131.8 177.925070 42.692156 0.087007 0.023671 13.000000 0.644839 -1.863450 0.463571 2.614394 0.234668 0.197837
J233424.10-005324.7 353.600410 -0.890204 0.089000 0.007256 19.000000 0.671204 -2.397964 0.561476 3.494850 0.085595 0.063390 J114900.68+032052.6 177.252840 3.347943 0.080915 0.017954 27.000000 0.526439 -2.257496 0.358643 3.494850 0.290550 0.121638
J233424.10-005324.7 353.600410 -0.890204 0.089000 0.007256 19.000000 0.671204 -2.397964 0.561476 3.494850 0.085595 0.063390 J104700.25+073114.9 161.751040 7.520812 0.083441 0.019045 13.000000 0.632687 -1.894251 0.440609 2.614394 0.118389 0.082696
J233424.10-005324.7 353.600410 -0.890204 0.089000 0.007256 19.000000 0.671204 -2.397964 0.561476 3.494850 0.085595 0.063390 J113807.50+095621.4 174.531260 9.939280 0.082654 0.023315 15.000000 0.648234 -2.318166 0.502348 3.010300 0.164786 0.111392
J233424.10-005324.7 353.600410 -0.890204 0.089000 0.007256 19.000000 0.671204 -2.397964 0.561476 3.494850 0.085595 0.063390 J093456.45-005040.0 143.735190 -0.844433 0.082972 0.013251 13.000000 0.682987 -2.057611 0.491303 2.614394 0.122724 0.097854
J112202.23+534253.6 170.509290 53.714880 0.089093 0.025021 13.000000 0.481033 -1.836967 0.209151 1.989700 0.193453 0.089510 J115238.85-015743.2 178.161880 -1.962011 0.085380 0.025025 11.000000 0.583661 -2.023594 0.343055 2.385606 0.175335 0.094857
J112202.23+534253.6 170.509290 53.714880 0.089093 0.025021 13.000000 0.481033 -1.836967 0.209151 1.989700 0.193453 0.089510 J140330.02+545243.6 210.875070 54.878791 0.084975 0.023210 10.000000 0.577744 -2.021676 0.330908 2.385606 0.152657 0.087500
J112202.23+534253.6 170.509290 53.714880 0.089093 0.025021 13.000000 0.481033 -1.836967 0.209151 1.989700 0.193453 0.089510 J081530.09+353419.4 123.875390 35.572047 0.081551 0.015608 14.000000 0.590757 -1.978816 0.316969 2.821357 0.147807 0.077137
J112202.23+534253.6 170.509290 53.714880 0.089093 0.025021 13.000000 0.481033 -1.836967 0.209151 1.989700 0.193453 0.089510 J165555.20+320237.1 253.980010 32.043640 0.087786 0.027420 10.000000 0.553999 -1.961688 0.366650 2.129844 0.198415 0.086460
J112202.23+534253.6 170.509290 53.714880 0.089093 0.025021 13.000000 0.481033 -1.836967 0.209151 1.989700 0.193453 0.089510 J161013.21+444354.8 242.555050 44.731884 0.083143 0.016618 14.000000 0.587299 -2.153179 0.423208 2.821357 0.211336 0.113565
J122844.82+654234.6 187.186730 65.709620 0.089140 0.016207 15.000000 0.512349 -1.853387 0.239988 2.385606 0.232251 0.142426 J082335.86+354501.9 125.899400 35.750520 0.082071 0.013702 15.000000 0.563433 -2.125113 0.457717 2.559417 0.248569 0.164619
J122844.82+654234.6 187.186730 65.709620 0.089140 0.016207 15.000000 0.512349 -1.853387 0.239988 2.385606 0.232251 0.142426 J104251.46+014410.8 160.714410 1.736336 0.085247 0.019596 11.000000 0.604816 -2.068793 0.416790 2.385606 0.123847 0.060005
J122844.82+654234.6 187.186730 65.709620 0.089140 0.016207 15.000000 0.512349 -1.853387 0.239988 2.385606 0.232251 0.142426 J104941.36+422345.9 162.422330 42.396084 0.079764 0.015140 13.000000 0.639508 -2.258507 0.422153 2.614394 0.117996 0.057205
J122844.82+654234.6 187.186730 65.709620 0.089140 0.016207 15.000000 0.512349 -1.853387 0.239988 2.385606 0.232251 0.142426 J124923.56-033827.7 192.348160 -3.641019 0.089731 0.019121 5.000000 0.721495 -1.317296 0.182270 1.505150 0.658267 0.658802
J122844.82+654234.6 187.186730 65.709620 0.089140 0.016207 15.000000 0.512349 -1.853387 0.239988 2.385606 0.232251 0.142426 J000431.92-011411.7 1.132990 -1.236591 0.088852 0.009439 10.000000 0.720934 -2.432380 0.621020 3.010300 0.115336 0.102696
J003646.45+145936.9 9.193546 14.993574 0.089210 0.024757 14.000000 0.450085 -2.047784 0.305536 3.010300 0.215565 0.077730 J104252.84+545154.0 160.720160 54.864991 0.087126 0.017024 10.000000 0.644125 -1.986356 0.357475 3.010300 0.111701 0.061141
J003646.45+145936.9 9.193546 14.993574 0.089210 0.024757 14.000000 0.450085 -2.047784 0.305536 3.010300 0.215565 0.077730 J112055.10+020705.4 170.229590 2.118163 0.079674 0.027568 11.000000 0.512693 -2.139770 0.354198 2.385606 0.244222 0.135788
J003646.45+145936.9 9.193546 14.993574 0.089210 0.024757 14.000000 0.450085 -2.047784 0.305536 3.010300 0.215565 0.077730 J132349.24-013032.8 200.955170 -1.509122 0.085277 0.017743 9.000000 0.635365 -2.079950 0.445943 2.720340 0.146824 0.105789
J003646.45+145936.9 9.193546 14.993574 0.089210 0.024757 14.000000 0.450085 -2.047784 0.305536 3.010300 0.215565 0.077730 J145141.18-023956.4 222.921590 -2.665673 0.085032 0.024129 10.000000 0.582404 -1.975176 0.390816 3.010300 0.172535 0.075790
J003646.45+145936.9 9.193546 14.993574 0.089210 0.024757 14.000000 0.450085 -2.047784 0.305536 3.010300 0.215565 0.077730 J102850.01+091719.6 157.208360 9.288775 0.089160 0.022801 11.000000 0.544803 -2.047028 0.391509 3.266063 0.211044 0.098203
J002848.78+145216.3 7.203235 14.871203 0.089277 0.015014 14.000000 0.599887 -1.987035 0.324783 2.821357 0.204612 0.138451 J134245.86+403913.7 205.691080 40.653803 0.089043 0.019971 15.000000 0.597753 -2.302194 0.407740 3.010300 0.157112 0.080300
J002848.78+145216.3 7.203235 14.871203 0.089277 0.015014 14.000000 0.599887 -1.987035 0.324783 2.821357 0.204612 0.138451 J225529.27+143929.7 343.871960 14.658253 0.087631 0.016241 10.000000 0.661848 -2.353018 0.470903 3.266063 0.101296 0.076541
J002848.78+145216.3 7.203235 14.871203 0.089277 0.015014 14.000000 0.599887 -1.987035 0.324783 2.821357 0.204612 0.138451 J005800.81+002845.2 14.503356 0.479234 0.080127 0.008754 17.000000 0.640934 -2.158087 0.459940 3.184110 0.160609 0.124487
J002848.78+145216.3 7.203235 14.871203 0.089277 0.015014 14.000000 0.599887 -1.987035 0.324783 2.821357 0.204612 0.138451 J165057.72+355221.7 252.740500 35.872700 0.088420 0.020813 13.000000 0.612083 -2.001230 0.409138 2.614394 0.124466 0.061758
J002848.78+145216.3 7.203235 14.871203 0.089277 0.015014 14.000000 0.599887 -1.987035 0.324783 2.821357 0.204612 0.138451 J115845.47-014821.7 179.689470 -1.806032 0.087929 0.026263 15.000000 0.533241 -1.497099 0.243715 2.385606 0.309343 0.218445
J085504.17+525248.3 133.767380 52.880089 0.089349 0.017465 16.000000 0.562164 -2.095686 0.397581 3.184110 0.161349 0.078012 J094828.32+580120.3 147.117980 58.022308 0.083586 0.014308 14.000000 0.665181 -2.048545 0.428468 2.821357 0.105667 0.077185
J085504.17+525248.3 133.767380 52.880089 0.089349 0.017465 16.000000 0.562164 -2.095686 0.397581 3.184110 0.161349 0.078012 J134245.86+403913.7 205.691080 40.653803 0.089043 0.019971 15.000000 0.597753 -2.302194 0.407740 3.010300 0.157112 0.080300
J085504.17+525248.3 133.767380 52.880089 0.089349 0.017465 16.000000 0.562164 -2.095686 0.397581 3.184110 0.161349 0.078012 J133703.88+604923.8 204.266170 60.823286 0.085831 0.017009 15.000000 0.600473 -1.843873 0.372573 2.385606 0.112750 0.063718
J085504.17+525248.3 133.767380 52.880089 0.089349 0.017465 16.000000 0.562164 -2.095686 0.397581 3.184110 0.161349 0.078012 J005800.81+002845.2 14.503356 0.479234 0.080127 0.008754 17.000000 0.640934 -2.158087 0.459940 3.184110 0.160609 0.124487
J085504.17+525248.3 133.767380 52.880089 0.089349 0.017465 16.000000 0.562164 -2.095686 0.397581 3.184110 0.161349 0.078012 J103157.55+035703.9 157.989790 3.951075 0.081580 0.022894 11.000000 0.679956 -2.430104 0.476887 3.266063 0.123552 0.099080
J160114.63+310527.3 240.310950 31.090928 0.089381 0.012149 9.000000 0.687852 -2.203040 0.485290 2.720340 0.132977 0.090763 J144603.99-013203.4 221.516620 -1.534290 0.084035 0.023033 6.000000 0.669378 -1.919807 0.377897 1.989700 0.156669 0.135212
J160114.63+310527.3 240.310950 31.090928 0.089381 0.012149 9.000000 0.687852 -2.203040 0.485290 2.720340 0.132977 0.090763 J111808.66+415425.4 169.536080 41.907060 0.083154 0.024380 10.000000 0.593868 -2.157660 0.417906 3.010300 0.155898 0.071528
J160114.63+310527.3 240.310950 31.090928 0.089381 0.012149 9.000000 0.687852 -2.203040 0.485290 2.720340 0.132977 0.090763 J152211.95+331354.5 230.549810 33.231795 0.081192 0.018770 6.000000 0.713569 -2.158014 0.575120 3.494850 0.097901 0.088179
J160114.63+310527.3 240.310950 31.090928 0.089381 0.012149 9.000000 0.687852 -2.203040 0.485290 2.720340 0.132977 0.090763 J132349.24-013032.8 200.955170 -1.509122 0.085277 0.017743 9.000000 0.635365 -2.079950 0.445943 2.720340 0.146824 0.105789
J160114.63+310527.3 240.310950 31.090928 0.089381 0.012149 9.000000 0.687852 -2.203040 0.485290 2.720340 0.132977 0.090763 J112055.10+020705.4 170.229590 2.118163 0.079674 0.027568 11.000000 0.512693 -2.139770 0.354198 2.385606 0.244222 0.135788
J124118.50+672824.7 190.327090 67.473530 0.089399 0.026233 10.000000 0.603671 -2.064974 0.437747 2.720340 0.175376 0.076747 J123441.94-010034.8 188.674730 -1.009664 0.080141 0.021236 13.000000 0.493754 -1.757418 0.194396 1.989700 0.171698 0.085049
J124118.50+672824.7 190.327090 67.473530 0.089399 0.026233 10.000000 0.603671 -2.064974 0.437747 2.720340 0.175376 0.076747 J141535.63+621431.6 213.898440 62.242123 0.083470 0.023305 9.000000 0.619315 -2.094119 0.440674 2.720340 0.166178 0.106794
J124118.50+672824.7 190.327090 67.473530 0.089399 0.026233 10.000000 0.603671 -2.064974 0.437747 2.720340 0.175376 0.076747 J165514.86+212053.3 253.811930 21.348136 0.086918 0.016120 9.000000 0.628942 -2.020890 0.420936 2.720340 0.129115 0.078050
J124118.50+672824.7 190.327090 67.473530 0.089399 0.026233 10.000000 0.603671 -2.064974 0.437747 2.720340 0.175376 0.076747 J082025.12+243615.0 125.104660 24.604153 0.085300 0.024370 14.000000 0.527204 -1.846068 0.351995 3.010300 0.262168 0.114623
J124118.50+672824.7 190.327090 67.473530 0.089399 0.026233 10.000000 0.603671 -2.064974 0.437747 2.720340 0.175376 0.076747 J141530.98+035916.7 213.879080 3.987964 0.080596 0.026689 11.000000 0.555953 -2.006425 0.319515 2.385606 0.173415 0.086107
J124324.22+010028.1 190.850900 1.007812 0.089556 0.017584 10.000000 0.658760 -2.197499 0.463427 3.010300 0.166472 0.112151 J092125.56+035143.3 140.356500 3.862023 0.085487 0.017957 11.000000 0.605002 -1.896652 0.354993 2.385606 0.266087 0.242715
J124324.22+010028.1 190.850900 1.007812 0.089556 0.017584 10.000000 0.658760 -2.197499 0.463427 3.010300 0.166472 0.112151 J125312.68+013451.0 193.302840 1.580847 0.084616 0.028195 8.000000 0.669923 -2.106701 0.528633 2.385606 0.139975 0.091762
J124324.22+010028.1 190.850900 1.007812 0.089556 0.017584 10.000000 0.658760 -2.197499 0.463427 3.010300 0.166472 0.112151 J090251.17+450456.0 135.713210 45.082223 0.080076 0.015353 9.000000 0.677176 -2.066856 0.407288 2.720340 0.094971 0.066405
J124324.22+010028.1 190.850900 1.007812 0.089556 0.017584 10.000000 0.658760 -2.197499 0.463427 3.010300 0.166472 0.112151 J111015.01+122608.9 167.562540 12.435812 0.087148 0.024448 11.000000 0.528495 -1.981865 0.306883 2.385606 0.204133 0.091487
J124324.22+010028.1 190.850900 1.007812 0.089556 0.017584 10.000000 0.658760 -2.197499 0.463427 3.010300 0.166472 0.112151 J122246.16+415406.9 185.692340 41.901914 0.086950 0.024589 10.000000 0.571706 -2.015798 0.381762 3.010300 0.158903 0.070412
J000614.36-010847.2 1.559853 -1.146448 0.089595 0.009647 10.000000 0.728521 -2.171627 0.579553 3.010300 0.080034 0.071062 J213452.00-072653.3 323.716660 -7.448135 0.086025 0.020633 16.000000 0.624746 -2.107696 0.413813 3.184110 0.156593 0.079894
J000614.36-010847.2 1.559853 -1.146448 0.089595 0.009647 10.000000 0.728521 -2.171627 0.579553 3.010300 0.080034 0.071062 J124418.94+470129.4 191.078920 47.024825 0.088062 0.015384 10.000000 0.700871 -1.883074 0.451522 2.129844 0.098171 0.079648
J000614.36-010847.2 1.559853 -1.146448 0.089595 0.009647 10.000000 0.728521 -2.171627 0.579553 3.010300 0.080034 0.071062 J033213.21+001546.6 53.055043 0.262958 0.086408 0.006363 10.000000 0.621242 -1.941899 0.494960 3.010300 0.165101 0.165101
J000614.36-010847.2 1.559853 -1.146448 0.089595 0.009647 10.000000 0.728521 -2.171627 0.579553 3.010300 0.080034 0.071062 J234536.18-003000.8 356.400750 -0.500218 0.080341 0.007128 15.000000 0.692028 -2.213492 0.488337 3.184110 0.135334 0.121332
J000614.36-010847.2 1.559853 -1.146448 0.089595 0.009647 10.000000 0.728521 -2.171627 0.579553 3.010300 0.080034 0.071062 J103157.55+035703.9 157.989790 3.951075 0.081580 0.022894 11.000000 0.679956 -2.430104 0.476887 3.266063 0.123552 0.099080
J230818.89-091811.5 347.078690 -9.303182 0.089627 0.019247 23.000000 0.492032 -1.766526 0.280695 2.385606 0.262445 0.163852 J132936.22+550541.4 202.400910 55.094835 0.085521 0.023343 20.000000 0.580577 -2.126049 0.448881 2.870156 0.157199 0.071174
J230818.89-091811.5 347.078690 -9.303182 0.089627 0.019247 23.000000 0.492032 -1.766526 0.280695 2.385606 0.262445 0.163852 J165921.68+624635.7 254.840330 62.776597 0.080137 0.015638 27.000000 0.582221 -2.326423 0.445050 3.494850 0.197412 0.100704
